P1_B2004,P1_B2005,P1_B2006,P1_B2007,P1_B2008,P2_B2016,P2_B2017,P2_B2018,P2_B2019,P2_B2020,P3_B2021,P3_B2022,P3_B2023,P3_B2024,P3_B2025,P4_HT_LD,P4_HT_PG,P4_HT_RS,P4_HT_WS,P4_HT_CT,time,attack,attack_P1,attack_P2,attack_P3,Label
0.08503106230543618,0.27138766169106765,0.10458133652101434,0.3285514068010742,0.4345188054983634,0.9960228811929255,0.824849929069754,0.6498180799093973,0.4303413011157051,0.6684597623620764,0.486271318235562,0.3337844812731169,0.47879832685178625,0.19520072072605354,0.6086914410333248,0.1045302033746643,0.8359679863642613,0.46725278379291346,0.5015131111359111,0.22251649680758429,2023-01-01 00:00:00,0,0,0,0,0
0.1284192224309506,0.3229445258012832,0.1429440497076625,0.3495063635211112,0.3935097869795189,1.07184284787697,0.8046375022944579,0.644608962475043,0.4275848530737366,0.7050073399418894,0.5827273388130667,0.3631883318761202,0.3763990117653584,0.19244762408394173,0.6091459903159183,0.15826374110678967,0.7675473289664785,0.3981671552779698,0.4801548829965013,0.21844411294460553,2023-01-01 00:00:01,0,0,0,0,0
0.10510362507132051,0.2986305682999898,0.11939222956086923,0.37101075871780786,0.46228098452059907,1.0014354804474934,0.9079558301706396,0.6353449782128244,0.4274980189823841,0.6626123788215894,0.5267598516940553,0.31012791667179435,0.4230062167993345,0.21790970636192414,0.6070533269361004,0.1161962312167352,0.8255214137387453,0.4284660870253966,0.5176893795536458,0.19073773994332754,2023-01-01 00:00:02,0,0,0,0,0
0.09608256389038959,0.28566065139771923,0.11574198164603165,0.2835874388033091,0.4262157474611036,1.1117736005913728,0.7312188407440658,0.6495541288243842,0.4047611329880894,0.6194837031798568,0.5105394663288124,0.27283744907364804,0.4751122366805984,0.22020164532171724,0.5734854866668182,0.09863696113271697,0.8069996855083157,0.3906569609505568,0.43916058322335827,0.20912577680568661,2023-01-01 00:00:03,0,0,0,0,0
0.15986877292871857,0.2529480935957328,0.13731553335370872,0.44013577780572444,0.5088451654832882,1.084860212834917,0.834383284982122,0.6260481386354022,0.4715840842184137,0.7385095766715096,0.5409267623229634,0.3110953103925096,0.36290408859822665,0.18840611461273854,0.590029490708613,0.12799532319692994,0.9173424882442207,0.4600487019684241,0.4211864603042002,0.1998244917544588,2023-01-01 00:00:04,0,0,0,0,0
0.09112115268871411,0.2863193979826537,0.15818595090235346,0.3462414449670064,0.41567401166053963,1.1040879952581835,0.7706194873581473,0.5673669168513711,0.45429204178728005,0.7713394387290546,0.49541727828216164,0.25970544216598457,0.46409599360285775,0.20388396764520286,0.6194205099677629,0.1177423276153773,0.9025617850777151,0.5165954064035913,0.4495037273700946,0.20585136207010885,2023-01-01 00:00:05,0,0,0,0,0
0.09012237004203077,0.2529576179193013,0.11776862377512526,0.26778813101344895,0.419864154831309,1.0128043031803404,0.9031931662249808,0.6447502809963053,0.4516606529222616,0.7848540837811387,0.4298184522839517,0.30790618090556343,0.4444817424828672,0.2161654679523151,0.6145003708912975,0.08744823565175505,0.8302234313450644,0.36440865082103857,0.42046607251506624,0.23175934974009893,2023-01-01 00:00:06,0,0,0,0,0
0.08739657084476507,0.31528141040460556,0.09817752523898993,0.333787009390269,0.5277117152837221,1.0669927077544956,0.8638435886365216,0.6347186908414479,0.43180852499712613,0.7212088063610048,0.5970735065798383,0.27487905867164514,0.3299700141876803,0.22852115800258402,0.5776260408758725,0.10129878434046792,0.8092741844169986,0.40536685791097743,0.5467079804299453,0.15970695844632024,2023-01-01 00:00:07,0,0,0,0,0
0.09902223148342962,0.21645085730256014,0.09982326902001859,0.279753558042088,0.4006220923420096,1.0644667780883008,0.7882521608959216,0.5414424348430653,0.42177485449185487,0.7540358217096419,0.5063003365899479,0.29321484852308316,0.3974407591020433,0.22290261610772752,0.6251907912000689,0.10215349284301613,0.8692359664564627,0.38641076236924793,0.4373120198426983,0.25523168904388255,2023-01-01 00:00:08,0,0,0,0,0
0.1114719192749329,0.2850690053691472,0.12449685501394386,0.34407110433966054,0.4515602212553334,1.0338782408630764,0.7637046002651339,0.6856537268694378,0.4245923936765298,0.7313619505247507,0.5569260283002326,0.3219826516513508,0.46308852968929237,0.1840123237071499,0.6405341781101356,0.061068846380111265,0.8929238928655648,0.43644748201664596,0.5221834428761919,0.18376540982311576,2023-01-01 00:00:09,0,0,0,0,0
