P1_B2004,P1_B2005,P1_B2006,P1_B2007,P1_B2008,P2_B2016,P2_B2017,P2_B2018,P2_B2019,P2_B2020,P3_B2021,P3_B2022,P3_B2023,P3_B2024,P3_B2025,P4_HT_LD,P4_HT_PG,P4_HT_RS,P4_HT_WS,P4_HT_CT,time,attack,attack_P1,attack_P2,attack_P3,Label
0.1333819960079148,0.1460981794473688,0.24147336396254407,0.06257836627749369,0.03367087638866477,1.0329348439826924,0.8619755454754401,0.6473117378887803,0.4251278582134776,0.705219685327714,0.5219286546242574,0.3042635823588007,0.4172635045267117,0.2034361734592123,0.612581282794931,0.10324400668571357,0.8325149653026005,0.41176189793443363,0.49691733599620547,0.20863937034020694,2023-01-01 00:00:00,0,0,0,0,0
0.08977805407918497,0.11748802127671705,0.28756428162659176,0.036568081042231415,0.013103626277008512,1.028494064416304,0.8474514292970429,0.6178321999532217,0.41645970651658576,0.7105028510145314,0.5003915021821808,0.30342857519231065,0.40461119890379027,0.20461763214740708,0.6113534451279798,0.10288363850845383,0.82355866820491,0.4083026618607513,0.48743037207675816,0.2150473028755449,2023-01-01 00:00:01,0,0,0,0,0
0.11545154449198423,0.14077215191803347,0.2843868796835835,0.043859854458581114,0.019280489840578733,1.0396331957206708,0.8522803567443303,0.6392968940477186,0.41518054406329574,0.7128708671592787,0.5181231639203132,0.3115652337450739,0.416428304539822,0.20740518055893148,0.6090564473112815,0.1049052472619295,0.8330452531263308,0.40883197768638707,0.49556894496461573,0.20743715005114025,2023-01-01 00:00:02,0,0,0,0,0
0.1187393794089477,0.142828218399641,0.3020190579339772,0.07319852390926287,0.04391179721371587,1.0355676762347077,0.8486214211256187,0.6327841650530437,0.42795674375683057,0.7123564584291314,0.509022740637564,0.3012113174217802,0.41411804087633447,0.20360046989886174,0.6085712772261562,0.10424203889429684,0.8330720122069971,0.4139293742835847,0.4956428077672903,0.20922026581767159,2023-01-01 00:00:03,0,0,0,0,0
0.11505138768403851,0.14268653492844302,0.3259350680235928,0.04791052904152676,0.03295397393936114,1.0415395971106898,0.8376806174252918,0.6372748237088466,0.4282477816177992,0.7034002056341301,0.5044467643620976,0.30517723155324183,0.4130844837516041,0.20647793090469868,0.615189415470838,0.10810427094472946,0.8281595523714075,0.41311498271897484,0.49733170560948714,0.21460058478344626,2023-01-01 00:00:04,0,0,0,0,0
0.09045719348189395,0.1180774915949249,0.2841086509992996,0.011380403351489186,0.007262902193121467,1.0254140713213384,0.8485507727604715,0.6306039853851441,0.4152487938074135,0.7073189959227322,0.5072642091821329,0.3058670012742782,0.4107561206280386,0.20721979563662582,0.6108613632443235,0.1021853203005019,0.8280352200032085,0.40612765855726723,0.49761461744015195,0.21405099666942565,2023-01-01 00:00:05,0,0,0,0,0
0.14155928301672854,0.15506390349225385,0.3113362278877986,0.04626135965619582,0.028142337807753062,1.0378158565492954,0.841143651150023,0.6455572829422754,0.4288843799440593,0.7146741803564235,0.5171134103335027,0.30475936518300306,0.4119445407766498,0.20892563649657073,0.6170346373776172,0.10280558068871026,0.8405295815105885,0.42081174191823034,0.4952396105996812,0.21127392566002187,2023-01-01 00:00:06,0,0,0,0,0
0.08403380026859017,0.09593641938085003,0.27321358917725425,0.013129819449701916,0.009020799097769327,1.026957742003397,0.8308823998711848,0.6225958491324385,0.41847838853472086,0.7062666009599965,0.5089411397256244,0.29668785356365246,0.4079245401048221,0.20297153256296452,0.6147447549975205,0.10825236815370082,0.8224790048325578,0.40644794360582936,0.496524326196115,0.20640170974285524,2023-01-01 00:00:07,0,0,0,0,0
0.10731451476281333,0.12911911336382537,0.25166478999010394,0.027115776387001793,0.011921449907581514,1.0352345252704471,0.8635566007570921,0.6282599125482698,0.4215430936306623,0.7094419230636376,0.5060560592844063,0.307783433762781,0.4059887860242429,0.20357350794291862,0.6122815304518576,0.09483122312885754,0.8274422433820906,0.4139498616387984,0.49190624740858696,0.2154172340805371,2023-01-01 00:00:08,0,0,0,0,0
0.10547451588749923,0.14429324928733003,0.2593487616422161,0.0420791102293437,0.02967979171817186,1.0354411593633857,0.8489634501197822,0.6289652764995304,0.42059850644692964,0.7083436554457135,0.514228131825947,0.3001150127048375,0.410679708572663,0.20540347129777548,0.6120803292300808,0.10723190436242995,0.829213311633966,0.41321443031074423,0.4990115722777035,0.21404789314523853,2023-01-01 00:00:09,0,0,0,0,0
0.0971577095255314,0.11495675372477496,0.2820321163176511,0.04619601935598725,0.0315413073491093,1.0294264477534552,0.8283813383969642,0.63052345590406,0.42455546078985407,0.714078329768859,0.5076405139786621,0.30887228064436134,0.40779839016827746,0.20620466590591793,0.6068979965426838,0.10406477361463155,0.8266496774426131,0.41544810735702337,0.487806837792509,0.21267742141007445,2023-01-01 00:00:10,0,0,0,0,0
0.09443208154207625,0.12227593581306598,0.27480759413578987,0.023369860717659684,0.010167871713708797,1.0225958571908695,0.8670807738653427,0.6255198028233004,0.4221388545755008,0.709235211288356,0.5111847744128973,0.3067474168805184,0.4109624876196969,0.20731173523173238,0.6083566416285597,0.10053316699698849,0.8314436059392293,0.4212201291111315,0.4929311240219757,0.2105757605322544,2023-01-01 00:00:11,0,0,0,0,0
0.1100988079004856,0.12922170604726246,0.2736279756399152,0.05211107326297734,0.04016194008060922,1.0303404285000028,0.8475456334231649,0.630721035481041,0.42225092647379037,0.7097868746317139,0.5161229612953554,0.31220153100054077,0.4157411257314165,0.20663916741472782,0.6111923192765646,0.09806216935287597,0.8255760721426036,0.41501101535837276,0.49532804102196465,0.21106831244818694,2023-01-01 00:00:12,0,0,0,0,0
0.0820867558198475,0.0813945946183959,0.2844570880978913,0.04418706864190611,0.025235558102961162,1.0282722448297612,0.8338246051281526,0.6271769605841191,0.4178686983182189,0.7050474219997044,0.5093841126735843,0.30082958443914687,0.4049472606910971,0.20199024778254163,0.6086073691666063,0.098642558171994,0.8245301346818947,0.413478538181737,0.4865416525777616,0.20983351803337172,2023-01-01 00:00:13,0,0,0,0,0
